all_UFs	non-NCF RoF	non-RoF EUF	IEF	NCF	avg_sen	bias
00000000000001010000010100010101	False	True	False	False	1.1875	7
00000000000001010000010100010111	False	True	False	False	1.375	8
00000000000001010000010100011111	False	True	False	False	1.4375	9
00000000000001010000010100110111	False	True	False	False	1.4375	9
00000000000001010000010100111111	False	True	False	False	1.5	10
00000000000001010000010101010101	False	False	True	False	1.25	8
00000000000001010000010101010111	False	True	False	False	1.4375	9
00000000000001010000010101011111	False	False	True	False	1.5	10
00000000000001010000010101110111	False	True	False	False	1.5	10
00000000000001010000010101111111	False	True	False	False	1.5625	11
00000000000001010000010111111111	False	False	True	False	1.5	12
00000000000001010000011100000111	False	True	False	False	1.25	8
00000000000001010000011100001111	False	True	False	False	1.3125	9
00000000000001010000011100010111	False	True	False	False	1.4375	9
00000000000001010000011100011111	False	True	False	False	1.5	10
00000000000001010000011100110111	False	True	False	False	1.5	10
00000000000001010000011100111111	False	True	False	False	1.5625	11
00000000000001010000011101010111	False	True	False	False	1.5	10
00000000000001010000011101011111	False	True	False	False	1.5625	11
00000000000001010000011101110111	False	True	False	False	1.5625	11
00000000000001010000011101111111	False	True	False	False	1.625	12
00000000000001010000011111111111	False	True	False	False	1.5625	13
00000000000001010000111100001111	False	False	True	False	1.25	10
00000000000001010000111100011111	False	True	False	False	1.4375	11
00000000000001010000111100111111	False	True	False	False	1.5	12
00000000000001010000111101011111	False	False	True	False	1.5	12
00000000000001010000111101111111	False	True	False	False	1.5625	13
00000000000001010000111111111111	False	False	True	False	1.5	14
00000000000001010001000100010101	True	False	False	False	1.1875	7
00000000000001010001000100010111	False	True	False	False	1.375	8
00000000000001010001000100011111	False	True	False	False	1.4375	9
00000000000001010001000100110111	False	True	False	False	1.4375	9
00000000000001010001000100111111	False	True	False	False	1.5	10
00000000000001010001000101010101	False	True	False	False	1.25	8
00000000000001010001000101010111	False	True	False	False	1.4375	9
00000000000001010001000101011111	False	True	False	False	1.5	10
00000000000001010001000101110111	False	True	False	False	1.5	10
00000000000001010001000101111111	False	True	False	False	1.5625	11
00000000000001010001000111111111	False	True	False	False	1.5	12
00000000000001010001001100010111	False	True	False	False	1.4375	9
00000000000001010001001100011111	False	True	False	False	1.5	10
00000000000001010001001100110111	False	True	False	False	1.5	10
00000000000001010001001100111111	False	True	False	False	1.5625	11
00000000000001010001001101010111	False	True	False	False	1.5	10
00000000000001010001001101011111	False	True	False	False	1.5625	11
00000000000001010001001101110111	False	True	False	False	1.5625	11
00000000000001010001001101111111	False	True	False	False	1.625	12
00000000000001010001001111111111	False	True	False	False	1.5625	13
00000000000001010001010100010101	False	True	False	False	1.25	8
00000000000001010001010100010111	False	True	False	False	1.4375	9
00000000000001010001010100011111	False	True	False	False	1.5	10
00000000000001010001010100110111	False	True	False	False	1.5	10
00000000000001010001010100111111	False	True	False	False	1.5625	11
00000000000001010001010101010101	False	True	False	False	1.3125	9
00000000000001010001010101010111	False	True	False	False	1.5	10
00000000000001010001010101011111	False	True	False	False	1.5625	11
00000000000001010001010101110111	False	True	False	False	1.5625	11
00000000000001010001010101111111	False	True	False	False	1.625	12
00000000000001010001010111111111	False	True	False	False	1.5625	13
00000000000001010001011100010111	False	True	False	False	1.5	10
00000000000001010001011100011111	False	True	False	False	1.5625	11
00000000000001010001011100110111	False	True	False	False	1.5625	11
00000000000001010001011100111111	False	True	False	False	1.625	12
00000000000001010001011101010111	False	True	False	False	1.5625	11
00000000000001010001011101011111	False	True	False	False	1.625	12
00000000000001010001011101110111	False	True	False	False	1.625	12
00000000000001010001011101111111	False	True	False	False	1.6875	13
00000000000001010001011111111111	False	True	False	False	1.625	14
00000000000001010001111100011111	False	True	False	False	1.5	12
00000000000001010001111100111111	False	True	False	False	1.5625	13
00000000000001010001111101011111	False	True	False	False	1.5625	13
00000000000001010001111101111111	False	True	False	False	1.625	14
00000000000001010001111111111111	False	True	False	False	1.5625	15
00000000000001010011001100110111	True	False	False	False	1.4375	11
00000000000001010011001100111111	False	True	False	False	1.5	12
00000000000001010011001101110111	False	True	False	False	1.5	12
00000000000001010011001101111111	False	True	False	False	1.5625	13
00000000000001010011001111111111	False	True	False	False	1.5	14
00000000000001010011011100110111	False	True	False	False	1.5	12
00000000000001010011011100111111	False	True	False	False	1.5625	13
00000000000001010011011101110111	False	True	False	False	1.5625	13
00000000000001010011011101111111	False	True	False	False	1.625	14
00000000000001010011011111111111	False	True	False	False	1.5625	15
00000000000001010011111100111111	False	True	False	False	1.5	14
00000000000001010011111101111111	False	True	False	False	1.5625	15
00000000000001010011111111111111	False	True	False	False	1.5	16
00000000000001010101010101010101	False	False	True	False	1.25	10
00000000000001010101010101010111	False	True	False	False	1.4375	11
00000000000001010101010101011111	False	False	True	False	1.5	12
00000000000001010101010101110111	False	True	False	False	1.5	12
00000000000001010101010101111111	False	True	False	False	1.5625	13
00000000000001010101010111111111	False	False	True	False	1.5	14
00000000000001010101011101010111	False	True	False	False	1.5	12
00000000000001010101011101011111	False	True	False	False	1.5625	13
00000000000001010101011101110111	False	True	False	False	1.5625	13
00000000000001010101011101111111	False	True	False	False	1.625	14
00000000000001010101011111111111	False	True	False	False	1.5625	15
00000000000001010101111101011111	False	False	True	False	1.5	14
00000000000001010101111101111111	False	True	False	False	1.5625	15
00000000000001010101111111111111	False	False	True	False	1.5	16
00000000000001010111011101110111	False	True	False	False	1.5	14
00000000000001010111011101111111	False	True	False	False	1.5625	15
00000000000001010111011111111111	False	True	False	False	1.5	16
00000000000001010111111101111111	False	True	False	False	1.5	16
00000000000001010111111111111111	False	True	False	False	1.4375	17
00000000000001011111111111111111	False	False	True	False	1.25	18
00000000000001110000000000000111	False	False	True	False	1.0	6
00000000000001110000000000001111	False	False	False	True	1.0625	7
00000000000001110000000000010111	False	True	False	False	1.1875	7
00000000000001110000000000011111	False	True	False	False	1.25	8
00000000000001110000000000110111	False	True	False	False	1.25	8
00000000000001110000000000111111	False	True	False	False	1.3125	9
00000000000001110000000001010111	False	True	False	False	1.25	8
00000000000001110000000001011111	False	True	False	False	1.3125	9
00000000000001110000000001110111	True	False	False	False	1.3125	9
00000000000001110000000001111111	False	True	False	False	1.375	10
00000000000001110000000011111111	False	False	False	True	1.3125	11
00000000000001110000000100000111	False	True	False	False	1.1875	7
00000000000001110000000100001111	False	True	False	False	1.25	8
00000000000001110000000100010111	False	True	False	False	1.375	8
00000000000001110000000100011111	False	True	False	False	1.4375	9
00000000000001110000000100110111	False	True	False	False	1.4375	9
00000000000001110000000100111111	False	True	False	False	1.5	10
00000000000001110000000101010111	False	True	False	False	1.4375	9
00000000000001110000000101011111	False	True	False	False	1.5	10
00000000000001110000000101110111	False	True	False	False	1.5	10
00000000000001110000000101111111	False	True	False	False	1.5625	11
00000000000001110000000111111111	False	True	False	False	1.5	12
00000000000001110000001100000111	False	True	False	False	1.25	8
00000000000001110000001100001111	False	True	False	False	1.3125	9
00000000000001110000001100010111	False	True	False	False	1.4375	9
00000000000001110000001100011111	False	True	False	False	1.5	10
00000000000001110000001100110111	False	True	False	False	1.5	10
00000000000001110000001100111111	False	True	False	False	1.5625	11
00000000000001110000001101010111	False	True	False	False	1.5	10
00000000000001110000001101011111	False	True	False	False	1.5625	11
00000000000001110000001101110111	False	True	False	False	1.5625	11
00000000000001110000001101111111	False	True	False	False	1.625	12
00000000000001110000001111111111	False	True	False	False	1.5625	13
00000000000001110000010100000111	False	True	False	False	1.25	8
00000000000001110000010100001111	False	True	False	False	1.3125	9
00000000000001110000010100010111	False	True	False	False	1.4375	9
00000000000001110000010100011111	False	True	False	False	1.5	10
00000000000001110000010100110111	False	True	False	False	1.5	10
00000000000001110000010100111111	False	True	False	False	1.5625	11
00000000000001110000010101010111	False	True	False	False	1.5	10
00000000000001110000010101011111	False	True	False	False	1.5625	11
00000000000001110000010101110111	False	True	False	False	1.5625	11
00000000000001110000010101111111	False	True	False	False	1.625	12
00000000000001110000010111111111	False	True	False	False	1.5625	13
00000000000001110000011100000111	True	False	False	False	1.3125	9
00000000000001110000011100001111	False	True	False	False	1.375	10
00000000000001110000011100010111	False	True	False	False	1.5	10
00000000000001110000011100011111	False	True	False	False	1.5625	11
00000000000001110000011100110111	False	True	False	False	1.5625	11
00000000000001110000011100111111	False	True	False	False	1.625	12
00000000000001110000011101010111	False	True	False	False	1.5625	11
00000000000001110000011101011111	False	True	False	False	1.625	12
00000000000001110000011101110111	False	True	False	False	1.625	12
00000000000001110000011101111111	False	True	False	False	1.6875	13
00000000000001110000011111111111	False	True	False	False	1.625	14
00000000000001110000111100001111	False	False	False	True	1.3125	11
00000000000001110000111100011111	False	True	False	False	1.5	12
